run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_576c925a-dbae-41a9-9e73-9db367e6c963_192,"[4.0, 4.0, 4.0, 4.0]",,,0.47703180212014135,0.42857142857142855,"[304, 264, 205, 76]","[149, 127, 117, 51]","[155, 137, 88, 25]",True,0.32894736842105265,849,GBPUSD_D1_2010to101124,1,15,sqrt,30,150,26,3,1,0.5,0.5098684210526315,0.5189393939393939,0.4292682926829268,0.32894736842105265,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_191,"[3.0, 3.0, 3.0, 3.0]",,,0.5636471284783896,0.5,"[629, 512, 347, 201]","[252, 224, 160, 101]","[377, 288, 187, 100]",True,0.4975124378109453,1689,GBPUSD_D1_2010to101124,6,6,log2,20,150,42,3,3,0.5,0.5993640699523053,0.5625,0.5389048991354467,0.4975124378109453,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_190,"[3.0, 3.0, 3.0]",,,0.29896907216494845,0.25,"[38, 28, 31]","[24, 20, 24]","[14, 8, 7]",True,0.22580645161290322,97,GBPUSD_D1_2010to101124,1,5,log2,30,250,8,1,3,0.5,0.3684210526315789,0.2857142857142857,0.22580645161290322,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_189,"[4.0, 4.0, 4.0, 4.0]",,,0.4704968944099379,0.42857142857142855,"[215, 195, 166, 68]","[102, 99, 93, 47]","[113, 96, 73, 21]",True,0.3088235294117647,644,GBPUSD_D1_2010to101124,15,20,log2,15,150,42,3,2,0.56,0.5255813953488372,0.49230769230769234,0.4397590361445783,0.3088235294117647,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_187,"[3.0, 3.0, 3.0, 3.0]",,,0.2875816993464052,0.25,"[123, 103, 64, 16]","[82, 75, 48, 13]","[41, 28, 16, 3]",True,0.1875,306,GBPUSD_D1_2010to101124,10,20,sqrt,10,100,26,1,3,0.5,0.3333333333333333,0.27184466019417475,0.25,0.1875,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_186,4.0,,,0.0,0.2,3,3,0,True,0.0,3,GBPUSD_D1_2010to101124,1,1,log2,30,150,26,1,4,0.56,0.0,,,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_181,"[4.0, 4.0, 4.0, 4.0]",,,0.5308924485125858,0.42857142857142855,"[162, 139, 109, 27]","[71, 57, 56, 21]","[91, 82, 53, 6]",True,0.2222222222222222,437,GBPUSD_D1_2010to101124,5,20,log2,25,150,26,3,4,0.55,0.5617283950617284,0.5899280575539568,0.48623853211009177,0.2222222222222222,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_180,"[4.0, 4.0, 4.0]",,,0.487778958554729,0.42857142857142855,"[358, 368, 215]","[168, 188, 126]","[190, 180, 89]",True,0.413953488372093,941,GBPUSD_D1_2010to101124,5,1,sqrt,30,120,26,3,4,0.5,0.5307262569832403,0.4891304347826087,0.413953488372093,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_177,"[4.0, 4.0, 4.0]",,,0.49109947643979057,0.42857142857142855,"[369, 355, 231]","[177, 173, 136]","[192, 182, 95]",True,0.41125541125541126,955,GBPUSD_D1_2010to101124,20,5,sqrt,25,200,0,3,2,0.5,0.5203252032520326,0.5126760563380282,0.41125541125541126,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_171,"[3.0, 3.0, 3.0, 3.0]",,,0.5651604453176162,0.5,"[561, 473, 321, 172]","[235, 198, 141, 90]","[326, 275, 180, 82]",True,0.47674418604651164,1527,GBPUSD_D1_2010to101124,5,1,sqrt,25,200,0,3,3,0.55,0.5811051693404634,0.5813953488372093,0.5607476635514018,0.47674418604651164,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_169,"[2.0, 2.0, 2.0]",,,0.5164390490642388,0.5,"[825, 644, 508]","[387, 314, 255]","[438, 330, 253]",True,0.49803149606299213,1977,GBPUSD_D1_2010to101124,5,1,log2,30,50,42,2,2,0.5,0.5309090909090909,0.5124223602484472,0.49803149606299213,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_168,"[4.0, 4.0, 4.0]",,,0.5006075334143378,0.42857142857142855,"[339, 283, 201]","[161, 134, 116]","[178, 149, 85]",True,0.4228855721393035,823,GBPUSD_D1_2010to101124,15,10,sqrt,20,100,0,3,1,0.5,0.5250737463126843,0.5265017667844523,0.4228855721393035,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_165,"[4.0, 4.0, 4.0]",,,0.45367132867132864,0.42857142857142855,"[444, 403, 297]","[235, 218, 172]","[209, 185, 125]",True,0.4208754208754209,1144,GBPUSD_D1_2010to101124,20,6,log2,10,50,42,3,2,0.5,0.47072072072072074,0.45905707196029777,0.4208754208754209,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_162,3.0,,,0.22857142857142856,0.25,70,54,16,True,0.22857142857142856,70,GBPUSD_D1_2010to101124,15,6,log2,25,200,0,1,3,0.56,0.22857142857142856,,,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_157,"[4.0, 4.0, 4.0]",,,0.47341115434500647,0.42857142857142855,"[299, 259, 213]","[154, 126, 126]","[145, 133, 87]",True,0.4084507042253521,771,GBPUSD_D1_2010to101124,15,20,sqrt,10,200,42,3,4,0.55,0.48494983277591974,0.5135135135135135,0.4084507042253521,,
HD_576c925a-dbae-41a9-9e73-9db367e6c963_156,"[3.0, 3.0, 3.0, 3.0]",,,0.43243243243243246,0.25,"[30, 17, 20, 7]","[12, 12, 12, 6]","[18, 5, 8, 1]",True,0.14285714285714285,74,GBPUSD_D1_2010to101124,1,20,sqrt,15,200,26,1,3,0.6,0.6,0.29411764705882354,0.4,0.14285714285714285,
