run_id,adj_takeprofit,WIN/LOSS-Diff_4,WIN/LOSS-Diff_5,overall_precision,BreakEvenRatio,no_of_trades,false_positives,true_positives,early_stopping_triggered,precision,overall_trades,--dataset_name,--class_weight_0,--class_weight_1,--max_features,--n_components,--n_estimators,--random_state,--stop_loss,--take_profit,--threshold,precision_split_1,precision_split_2,precision_split_3,precision_split_4,precision_split_5
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_528,,,,0.4214046822742475,0.5,299,173,126,True,0.4214046822742475,299,EURUSD_D1_2010to101124,1,5,log2,15,250,0,3,3,0.55,0.4214046822742475,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_526,,,,0.3258426966292135,0.42857142857142855,89,60,29,True,0.3258426966292135,89,EURUSD_D1_2010to101124,5,15,log2,30,120,26,3,1,0.56,0.3258426966292135,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_523,,,,0.41454545454545455,0.42857142857142855,275,161,114,True,0.41454545454545455,275,EURUSD_D1_2010to101124,20,15,sqrt,20,50,26,3,1,0.5,0.41454545454545455,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_524,,,,0.38461538461538464,0.4,364,224,140,True,0.38461538461538464,364,EURUSD_D1_2010to101124,6,6,sqrt,10,200,8,2,3,0.5,0.38461538461538464,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_519,,,,0.5161290322580645,0.25,"[36, 17, 8, 1]","[19, 8, 2, 1]","[17, 9, 6, 0]",True,0.0,62,EURUSD_D1_2010to101124,1,15,sqrt,25,200,0,1,3,0.6,0.4722222222222222,0.5294117647058824,0.75,0.0,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_522,,,,0.41694915254237286,0.5,295,172,123,True,0.41694915254237286,295,EURUSD_D1_2010to101124,20,20,log2,10,100,42,3,3,0.6,0.41694915254237286,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_516,,,,0.38306451612903225,0.4,248,153,95,True,0.38306451612903225,248,EURUSD_D1_2010to101124,20,5,log2,15,120,42,2,3,0.55,0.38306451612903225,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_514,,,,0.27225130890052357,0.25,"[75, 83, 19, 14]","[53, 62, 11, 13]","[22, 21, 8, 1]",True,0.07142857142857142,191,EURUSD_D1_2010to101124,6,1,sqrt,20,50,8,1,3,0.55,0.29333333333333333,0.25301204819277107,0.42105263157894735,0.07142857142857142,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_511,,,,0.5235,0.5,"[865, 574, 345, 216]","[426, 240, 171, 116]","[439, 334, 174, 100]",True,0.46296296296296297,2000,EURUSD_D1_2010to101124,5,5,log2,15,120,42,2,2,0.5,0.507514450867052,0.5818815331010453,0.5043478260869565,0.46296296296296297,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_508,,,,0.5586061246040127,0.5,"[455, 333, 159]","[193, 145, 80]","[262, 188, 79]",True,0.4968553459119497,947,EURUSD_D1_2010to101124,6,1,log2,25,100,26,2,2,0.6,0.5758241758241758,0.5645645645645646,0.4968553459119497,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_507,,,,0.4106813996316759,0.5,543,320,223,True,0.4106813996316759,543,EURUSD_D1_2010to101124,15,6,log2,20,250,8,3,3,0.5,0.4106813996316759,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_505,,,,0.28346456692913385,0.25,"[61, 66]","[39, 52]","[22, 14]",True,0.21212121212121213,127,EURUSD_D1_2010to101124,20,6,sqrt,10,100,42,1,3,0.55,0.36065573770491804,0.21212121212121213,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_502,,,,0.2857142857142857,0.2,"[9, 7, 1, 4]","[6, 5, 0, 4]","[3, 2, 1, 0]",True,0.0,21,EURUSD_D1_2010to101124,20,20,log2,30,250,42,1,4,0.5,0.3333333333333333,0.2857142857142857,1.0,0.0,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_501,,,,0.490272373540856,0.5,257,131,126,True,0.490272373540856,257,EURUSD_D1_2010to101124,10,6,log2,30,100,0,3,3,0.56,0.490272373540856,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_500,,,,0.3881578947368421,0.42857142857142855,304,186,118,True,0.3881578947368421,304,EURUSD_D1_2010to101124,20,5,sqrt,10,100,26,3,2,0.55,0.3881578947368421,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_499,,,,0.39545454545454545,0.42857142857142855,220,133,87,True,0.39545454545454545,220,EURUSD_D1_2010to101124,20,5,log2,10,200,8,3,1,0.6,0.39545454545454545,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_497,,,,0.6,0.25,"[10, 6, 2, 2]","[4, 2, 0, 2]","[6, 4, 2, 0]",True,0.0,20,EURUSD_D1_2010to101124,5,20,log2,20,250,42,1,3,0.6,0.6,0.6666666666666666,1.0,0.0,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_496,,,,0.4413793103448276,0.42857142857142855,"[105, 40]","[58, 23]","[47, 17]",True,0.425,145,EURUSD_D1_2010to101124,1,1,log2,30,120,0,3,2,0.56,0.44761904761904764,0.425,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_494,,,,0.2932692307692308,0.25,"[103, 105]","[66, 81]","[37, 24]",True,0.22857142857142856,208,EURUSD_D1_2010to101124,20,6,log2,10,150,42,1,3,0.5,0.3592233009708738,0.22857142857142856,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_488,,,,0.38345864661654133,0.5,399,246,153,True,0.38345864661654133,399,EURUSD_D1_2010to101124,15,6,log2,15,100,0,3,3,0.55,0.38345864661654133,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_487,,,,0.4810810810810811,0.5,185,96,89,True,0.4810810810810811,185,EURUSD_D1_2010to101124,15,10,sqrt,30,50,26,3,3,0.6,0.4810810810810811,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_485,,,,0.8333333333333334,0.25,"[11, 6, 1, 0]","[1, 2, 0, 0]","[10, 4, 1, 0]",True,0.0,18,EURUSD_D1_2010to101124,1,10,log2,30,250,8,1,3,0.6,0.9090909090909091,0.6666666666666666,1.0,0.0,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_482,,,,0.4,0.2,"[4, 1]","[2, 1]","[2, 0]",True,0.0,5,EURUSD_D1_2010to101124,20,15,log2,25,100,0,1,4,0.6,0.5,0.0,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_480,,,,0.3886255924170616,0.42857142857142855,211,129,82,True,0.3886255924170616,211,EURUSD_D1_2010to101124,1,10,sqrt,20,100,42,3,1,0.5,0.3886255924170616,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_479,,,,0.3672316384180791,0.42857142857142855,177,112,65,True,0.3672316384180791,177,EURUSD_D1_2010to101124,5,10,log2,10,250,8,3,2,0.56,0.3672316384180791,,,,
HD_c4ecb4ba-2554-4aab-84ed-b37285d3fb15_478,,,,0.5301204819277109,0.5,"[365, 254, 211]","[179, 102, 109]","[186, 152, 102]",True,0.4834123222748815,830,EURUSD_D1_2010to101124,5,15,sqrt,10,120,26,2,2,0.6,0.5095890410958904,0.5984251968503937,0.4834123222748815,,
